"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","Name","minute"
"369","Golden State Warriors","3/26/17",2016,1,8,43,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-210,149,"Klay Thompson",16
"370","Golden State Warriors","3/26/17",2016,1,11,29,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-84,244,"Klay Thompson",13
"371","Golden State Warriors","3/26/17",2016,1,3,40,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",156,203,"Klay Thompson",21
"372","Golden State Warriors","3/26/17",2016,4,7,29,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",230,13,"Klay Thompson",53
"373","Golden State Warriors","3/26/17",2016,1,6,15,"shot_no","Jump Shot","2PT Field Goal",14,"Memphis Grizzlies",-148,16,"Klay Thompson",18
"374","Golden State Warriors","11/23/16",2016,2,10,33,"shot_yes","Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-212,183,"Klay Thompson",26
"375","Golden State Warriors","11/23/16",2016,3,2,27,"shot_no","Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",128,151,"Klay Thompson",46
"376","Golden State Warriors","11/23/16",2016,3,4,53,"shot_no","Jump Shot","3PT Field Goal",30,"Los Angeles Lakers",166,252,"Klay Thompson",44
"377","Golden State Warriors","11/23/16",2016,3,9,9,"shot_no","Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",227,11,"Klay Thompson",39
"378","Golden State Warriors","2/25/17",2016,4,8,58,"shot_no","Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-145,228,"Klay Thompson",52
"379","Golden State Warriors","2/25/17",2016,4,11,31,"shot_no","Jump Shot","2PT Field Goal",21,"Brooklyn Nets",207,51,"Klay Thompson",49
"380","Golden State Warriors","2/25/17",2016,4,10,44,"shot_no","Jump Shot","2PT Field Goal",17,"Brooklyn Nets",119,131,"Klay Thompson",50
"381","Golden State Warriors","2/25/17",2016,2,10,27,"shot_no","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",225,57,"Klay Thompson",26
"382","Golden State Warriors","2/25/17",2016,2,7,39,"shot_no","Jump Shot","2PT Field Goal",12,"Brooklyn Nets",-11,126,"Klay Thompson",29
"383","Golden State Warriors","11/21/16",2016,1,10,49,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",148,218,"Klay Thompson",14
"384","Golden State Warriors","11/21/16",2016,1,10,22,"shot_yes","Jump Shot","3PT Field Goal",26,"Indiana Pacers",202,165,"Klay Thompson",14
"385","Golden State Warriors","12/30/16",2016,1,4,28,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",96,242,"Klay Thompson",20
"386","Golden State Warriors","12/30/16",2016,1,10,43,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",50,252,"Klay Thompson",14
"387","Golden State Warriors","12/30/16",2016,3,10,9,"shot_yes","Jump Shot","2PT Field Goal",10,"Dallas Mavericks",-30,105,"Klay Thompson",38
"388","Golden State Warriors","12/30/16",2016,3,6,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",233,2,"Klay Thompson",42
"389","Golden State Warriors","12/30/16",2016,2,3,18,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-153,219,"Klay Thompson",33
"390","Golden State Warriors","12/1/16",2016,3,7,24,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",195,185,"Klay Thompson",41
"391","Golden State Warriors","12/1/16",2016,3,11,27,"shot_no","Jump Shot","2PT Field Goal",19,"Houston Rockets",4,190,"Klay Thompson",37
"392","Golden State Warriors","12/1/16",2016,2,3,46,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-214,139,"Klay Thompson",33
"393","Golden State Warriors","12/1/16",2016,3,7,55,"shot_no","Jump Shot","3PT Field Goal",22,"Houston Rockets",228,2,"Klay Thompson",41
"394","Golden State Warriors","12/1/16",2016,3,11,8,"shot_yes","Jump Shot","3PT Field Goal",26,"Houston Rockets",181,188,"Klay Thompson",37
"395","Golden State Warriors","12/1/16",2016,3,9,11,"shot_no","Jump Shot","2PT Field Goal",12,"Houston Rockets",127,26,"Klay Thompson",39
"396","Golden State Warriors","12/1/16",2016,1,4,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",-196,170,"Klay Thompson",20
"397","Golden State Warriors","12/1/16",2016,1,6,32,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",228,62,"Klay Thompson",18
"398","Golden State Warriors","12/1/16",2016,1,8,2,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",146,213,"Klay Thompson",16
"399","Golden State Warriors","1/18/17",2016,3,9,6,"shot_no","Jump Shot","2PT Field Goal",14,"Oklahoma City Thunder",-9,149,"Klay Thompson",39
"400","Golden State Warriors","2/1/17",2016,1,10,45,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",132,208,"Klay Thompson",14
"401","Golden State Warriors","2/1/17",2016,1,7,23,"shot_yes","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",233,38,"Klay Thompson",17
"402","Golden State Warriors","2/1/17",2016,1,5,38,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-210,164,"Klay Thompson",19
"403","Golden State Warriors","2/1/17",2016,2,9,36,"shot_yes","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-140,228,"Klay Thompson",27
"404","Golden State Warriors","2/1/17",2016,4,11,16,"shot_no","Jump Shot","2PT Field Goal",10,"Charlotte Hornets",12,105,"Klay Thompson",49
"405","Golden State Warriors","2/1/17",2016,2,11,9,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",19,272,"Klay Thompson",25
"406","Golden State Warriors","2/1/17",2016,1,8,58,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-189,174,"Klay Thompson",16
"407","Golden State Warriors","2/1/17",2016,4,6,24,"shot_no","Jump Shot","2PT Field Goal",13,"Charlotte Hornets",-122,57,"Klay Thompson",54
"408","Golden State Warriors","2/1/17",2016,2,6,51,"shot_yes","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-192,203,"Klay Thompson",30
"409","Golden State Warriors","11/25/16",2016,4,1,56,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",152,197,"Klay Thompson",59
"410","Golden State Warriors","2/1/17",2016,4,10,13,"shot_no","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",110,131,"Klay Thompson",50
"411","Golden State Warriors","2/1/17",2016,2,6,25,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",101,259,"Klay Thompson",30
"412","Golden State Warriors","12/23/16",2016,1,11,16,"shot_yes","Jump Shot","3PT Field Goal",23,"Detroit Pistons",217,100,"Klay Thompson",13
"413","Golden State Warriors","1/18/17",2016,1,9,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-233,41,"Klay Thompson",15
"414","Golden State Warriors","1/18/17",2016,4,9,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-125,229,"Klay Thompson",51
"415","Golden State Warriors","1/18/17",2016,1,4,50,"shot_no","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",22,57,"Klay Thompson",20
"416","Golden State Warriors","1/18/17",2016,4,6,58,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",25,247,"Klay Thompson",54
"417","Golden State Warriors","1/18/17",2016,1,7,19,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",182,164,"Klay Thompson",17
"418","Golden State Warriors","1/18/17",2016,3,7,12,"shot_yes","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",228,26,"Klay Thompson",41
"419","Golden State Warriors","1/18/17",2016,3,7,32,"shot_yes","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",40,115,"Klay Thompson",41
"420","Golden State Warriors","3/5/17",2016,2,7,27,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",-61,154,"Klay Thompson",29
"421","Golden State Warriors","11/21/16",2016,2,0,41,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-16,"Klay Thompson",36
"422","Golden State Warriors","12/13/16",2016,4,1,29,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",223,21,"Klay Thompson",59
"423","Golden State Warriors","12/23/16",2016,3,8,0,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",236,13,"Klay Thompson",40
"424","Golden State Warriors","12/23/16",2016,3,4,52,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",232,16,"Klay Thompson",44
"425","Golden State Warriors","12/23/16",2016,4,0,22,"shot_yes","Jump Shot","3PT Field Goal",27,"Detroit Pistons",150,228,"Klay Thompson",60
"426","Golden State Warriors","12/23/16",2016,1,10,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Detroit Pistons",81,244,"Klay Thompson",14
"427","Golden State Warriors","12/23/16",2016,1,8,34,"shot_yes","Jump Shot","2PT Field Goal",20,"Detroit Pistons",0,208,"Klay Thompson",16
"428","Golden State Warriors","12/23/16",2016,1,6,34,"shot_no","Jump Shot","2PT Field Goal",10,"Detroit Pistons",-76,65,"Klay Thompson",18
"429","Golden State Warriors","12/23/16",2016,2,2,33,"shot_no","Jump Shot","3PT Field Goal",24,"Detroit Pistons",240,23,"Klay Thompson",34
"430","Golden State Warriors","12/23/16",2016,3,7,0,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",1,254,"Klay Thompson",41
"431","Golden State Warriors","12/23/16",2016,4,9,51,"shot_no","Jump Shot","3PT Field Goal",23,"Detroit Pistons",233,38,"Klay Thompson",51
"432","Golden State Warriors","12/23/16",2016,2,6,31,"shot_no","Jump Shot","2PT Field Goal",5,"Detroit Pistons",-35,36,"Klay Thompson",30
"433","Golden State Warriors","12/13/16",2016,2,7,44,"shot_yes","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",0,144,"Klay Thompson",29
"434","Golden State Warriors","11/9/16",2016,1,6,19,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",238,16,"Klay Thompson",18
"435","Golden State Warriors","11/9/16",2016,3,9,58,"shot_no","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,11,"Klay Thompson",39
"436","Golden State Warriors","11/9/16",2016,1,4,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",1,254,"Klay Thompson",20
"437","Golden State Warriors","11/9/16",2016,3,7,3,"shot_no","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",78,154,"Klay Thompson",41
"438","Golden State Warriors","11/9/16",2016,1,11,32,"shot_yes","Jump Shot","2PT Field Goal",16,"Dallas Mavericks",-84,144,"Klay Thompson",13
"439","Golden State Warriors","11/9/16",2016,3,11,30,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-76,259,"Klay Thompson",37
"440","Golden State Warriors","11/9/16",2016,1,11,3,"shot_yes","Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-143,95,"Klay Thompson",13
"441","Golden State Warriors","11/9/16",2016,3,8,57,"shot_no","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",119,82,"Klay Thompson",40
"442","Golden State Warriors","3/28/17",2016,4,7,11,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",-145,232,"Klay Thompson",53
"443","Golden State Warriors","12/13/16",2016,1,10,43,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-240,-5,"Klay Thompson",14
"444","Golden State Warriors","12/13/16",2016,1,7,0,"shot_yes","Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",9,38,"Klay Thompson",17
"445","Golden State Warriors","12/13/16",2016,2,6,42,"shot_no","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",227,16,"Klay Thompson",30
"446","Golden State Warriors","12/13/16",2016,1,9,48,"shot_no","Jump Shot","2PT Field Goal",10,"New Orleans Pelicans",-17,105,"Klay Thompson",15
"447","Golden State Warriors","12/13/16",2016,4,2,32,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-192,178,"Klay Thompson",58
"448","Golden State Warriors","12/13/16",2016,4,1,36,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-237,28,"Klay Thompson",59
"449","Golden State Warriors","12/13/16",2016,2,11,46,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-117,232,"Klay Thompson",25
"450","Golden State Warriors","12/13/16",2016,2,5,55,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-17,249,"Klay Thompson",31
"451","Golden State Warriors","12/13/16",2016,4,9,36,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-223,144,"Klay Thompson",51
"452","Golden State Warriors","12/13/16",2016,2,6,38,"shot_yes","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-56,193,"Klay Thompson",30
"453","Golden State Warriors","12/25/16",2016,2,10,28,"shot_yes","Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",-181,51,"Klay Thompson",26
"454","Golden State Warriors","3/28/17",2016,1,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-161,193,"Klay Thompson",19
"455","Golden State Warriors","3/21/17",2016,3,8,59,"shot_yes","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",228,7,"Klay Thompson",40
"456","Golden State Warriors","3/21/17",2016,2,0,55,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",145,203,"Klay Thompson",36
"457","Golden State Warriors","3/21/17",2016,2,3,4,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",179,170,"Klay Thompson",33
"458","Golden State Warriors","3/21/17",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",238,46,"Klay Thompson",38
"459","Golden State Warriors","3/21/17",2016,2,8,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",204,134,"Klay Thompson",28
"460","Golden State Warriors","3/21/17",2016,3,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-81,229,"Klay Thompson",44
"461","Golden State Warriors","3/21/17",2016,3,11,27,"shot_yes","Jump Shot","2PT Field Goal",21,"Dallas Mavericks",120,180,"Klay Thompson",37
"462","Golden State Warriors","3/21/17",2016,4,10,1,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-219,111,"Klay Thompson",50
"463","Golden State Warriors","3/28/17",2016,1,4,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",163,188,"Klay Thompson",20
"464","Golden State Warriors","2/2/17",2016,2,2,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-237,120,"Klay Thompson",34
"465","Golden State Warriors","2/2/17",2016,2,6,36,"shot_yes","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",164,-5,"Klay Thompson",30
"466","Golden State Warriors","2/2/17",2016,2,11,8,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",55,175,"Klay Thompson",25
"467","Golden State Warriors","2/2/17",2016,2,2,57,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,11,"Klay Thompson",34
"468","Golden State Warriors","2/2/17",2016,4,1,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",246,-19,"Klay Thompson",59
"469","Golden State Warriors","2/2/17",2016,4,0,40,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",245,-1,"Klay Thompson",60
"470","Golden State Warriors","2/2/17",2016,3,9,56,"shot_yes","Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-156,7,"Klay Thompson",39
"471","Golden State Warriors","12/25/16",2016,4,7,20,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-243,75,"Klay Thompson",53
"472","Golden State Warriors","2/2/17",2016,3,8,24,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",164,232,"Klay Thompson",40
"473","Golden State Warriors","11/21/16",2016,3,8,34,"shot_yes","Jump Shot","2PT Field Goal",17,"Indiana Pacers",97,149,"Klay Thompson",40
"474","Golden State Warriors","2/2/17",2016,4,2,13,"shot_no","Jump Shot","2PT Field Goal",4,"Los Angeles Clippers",-20,38,"Klay Thompson",58
"475","Golden State Warriors","3/28/17",2016,3,11,42,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",-241,21,"Klay Thompson",37
"476","Golden State Warriors","3/28/17",2016,3,10,31,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",204,151,"Klay Thompson",38
"477","Golden State Warriors","11/21/16",2016,1,9,55,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",48,252,"Klay Thompson",15
"478","Golden State Warriors","11/21/16",2016,3,2,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-209,134,"Klay Thompson",46
"479","Golden State Warriors","3/28/17",2016,2,1,30,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",30,242,"Klay Thompson",35
"480","Golden State Warriors","3/5/17",2016,2,0,36,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-142,203,"Klay Thompson",36
"481","Golden State Warriors","3/5/17",2016,4,5,41,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",210,115,"Klay Thompson",55
"482","Golden State Warriors","3/5/17",2016,4,4,39,"shot_no","Jump Shot","2PT Field Goal",16,"New York Knicks",163,-29,"Klay Thompson",56
"483","Golden State Warriors","3/5/17",2016,4,0,46,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",235,18,"Klay Thompson",60
"484","Golden State Warriors","3/5/17",2016,1,11,21,"shot_no","Jump Shot","2PT Field Goal",5,"New York Knicks",24,52,"Klay Thompson",13
"485","Golden State Warriors","11/21/16",2016,3,8,38,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",236,100,"Klay Thompson",40
"486","Golden State Warriors","3/5/17",2016,4,6,29,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-178,174,"Klay Thompson",54
"487","Golden State Warriors","3/5/17",2016,1,4,17,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",218,100,"Klay Thompson",20
"488","Golden State Warriors","3/5/17",2016,1,3,34,"shot_no","Jump Shot","2PT Field Goal",9,"New York Knicks",64,67,"Klay Thompson",21
"489","Golden State Warriors","3/5/17",2016,4,10,25,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",238,110,"Klay Thompson",50
"490","Golden State Warriors","3/5/17",2016,4,1,40,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",233,-24,"Klay Thompson",59
"491","Golden State Warriors","3/5/17",2016,4,2,10,"shot_yes","Jump Shot","2PT Field Goal",20,"New York Knicks",192,65,"Klay Thompson",58
"492","Golden State Warriors","3/28/17",2016,3,6,38,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",161,190,"Klay Thompson",42
"493","Golden State Warriors","3/28/17",2016,2,7,57,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,38,"Klay Thompson",29
"494","Golden State Warriors","3/28/17",2016,3,11,14,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,26,"Klay Thompson",37
"495","Golden State Warriors","3/28/17",2016,3,3,2,"shot_no","Jump Shot","2PT Field Goal",21,"Houston Rockets",210,21,"Klay Thompson",45
"496","Golden State Warriors","3/28/17",2016,2,11,44,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",200,136,"Klay Thompson",25
"497","Golden State Warriors","3/28/17",2016,1,8,6,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56,"Klay Thompson",16
"498","Golden State Warriors","3/28/17",2016,3,3,24,"shot_no","Jump Shot","2PT Field Goal",18,"Houston Rockets",-178,62,"Klay Thompson",45
"499","Golden State Warriors","12/7/16",2016,2,7,5,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Clippers",101,95,"Klay Thompson",29
"500","Golden State Warriors","12/7/16",2016,4,4,11,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",60,249,"Klay Thompson",56
"501","Golden State Warriors","12/7/16",2016,1,10,52,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-5,"Klay Thompson",14
"502","Golden State Warriors","12/7/16",2016,3,7,19,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",236,7,"Klay Thompson",41
"503","Golden State Warriors","12/7/16",2016,1,11,42,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-168,16,"Klay Thompson",13
"504","Golden State Warriors","12/7/16",2016,1,6,5,"shot_no","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-114,139,"Klay Thompson",18
"505","Golden State Warriors","12/7/16",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",156,213,"Klay Thompson",38
"506","Golden State Warriors","12/7/16",2016,3,7,34,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",135,208,"Klay Thompson",41
"507","Golden State Warriors","12/25/16",2016,2,11,21,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",230,11,"Klay Thompson",25
"508","Golden State Warriors","1/8/17",2016,2,3,11,"shot_no","Jump Shot","2PT Field Goal",19,"Sacramento Kings",43,193,"Klay Thompson",33
"509","Golden State Warriors","11/25/16",2016,3,1,21,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",230,86,"Klay Thompson",47
"510","Golden State Warriors","11/25/16",2016,2,0,1,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-142,11,"Klay Thompson",36
"511","Golden State Warriors","11/25/16",2016,1,9,15,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",14,143,"Klay Thompson",15
"512","Golden State Warriors","11/25/16",2016,2,9,22,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",54,158,"Klay Thompson",27
"513","Golden State Warriors","11/25/16",2016,1,10,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-15,243,"Klay Thompson",14
"514","Golden State Warriors","12/25/16",2016,3,4,46,"shot_yes","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",232,61,"Klay Thompson",44
